edge_id,name,highway,lat,lon
29377839_29378887,Jalan Sukagalih,tertiary,-6.893145627839273,107.58871339531903
29377839_29378887,Jalan Sukagalih,tertiary,-6.8931567606133815,107.58916373915946
29377839_29378887,Jalan Sukagalih,tertiary,-6.893192313000804,107.58961446590195
29377839_29378887,Jalan Sukagalih,tertiary,-6.893227803213834,107.59006519629263
29378887_29377839,Jalan Sukagalih,tertiary,-6.893249900000003,107.5903993
29378887_29377839,Jalan Sukagalih,tertiary,-6.893218278177407,107.58994832919342
29378887_29377839,Jalan Sukagalih,tertiary,-6.8931832212225235,107.58949756348879
29378887_29377839,Jalan Sukagalih,tertiary,-6.893147422027273,107.58904685619521
29378887_29377839,Jalan Sukagalih,tertiary,-6.893189731473775,107.5886048666108
29378887_29377839,Jalan Sukagalih,tertiary,-6.893190434023641,107.58815533405777
29378887_29356737,Jalan Cipedes Selatan,tertiary,-6.893249900000003,107.5903993
29378887_29356737,Jalan Cipedes Selatan,tertiary,-6.893700660752656,107.59040995852673
29378887_29356737,Jalan Cipedes Selatan,tertiary,-6.894151767623721,107.59038990909393
29378887_29356737,Jalan Cipedes Selatan,tertiary,-6.894603443144161,107.59039848075665
29378887_29356737,Jalan Cipedes Selatan,tertiary,-6.895054114758968,107.59043078639606
29378887_29356737,Jalan Cipedes Selatan,tertiary,-6.8955049610468615,107.59046074261695
29378887_29356737,Jalan Cipedes Selatan,tertiary,-6.895955855829718,107.59048999761723
29378887_12809082543,"['Jalan Cipedes Selatan', 'Jalan Sukagalih']",tertiary,-6.893249900000003,107.5903993
29378887_12809082543,"['Jalan Cipedes Selatan', 'Jalan Sukagalih']",tertiary,-6.892799159998499,107.59036800795204
29378887_12809082543,"['Jalan Cipedes Selatan', 'Jalan Sukagalih']",tertiary,-6.892348580405099,107.59033531772303
29378887_12809082543,"['Jalan Cipedes Selatan', 'Jalan Sukagalih']",tertiary,-6.89227884063652,107.59074196091531
29378887_12809082543,"['Jalan Cipedes Selatan', 'Jalan Sukagalih']",tertiary,-6.892292478625404,107.59119383578626
29378887_12809082543,"['Jalan Cipedes Selatan', 'Jalan Sukagalih']",tertiary,-6.892306045409195,107.59164559180299
29378887_12809082543,"['Jalan Cipedes Selatan', 'Jalan Sukagalih']",tertiary,-6.89235429837646,107.59209505397003
29378887_12809082543,"['Jalan Cipedes Selatan', 'Jalan Sukagalih']",tertiary,-6.89242425440453,107.59254168710527
29378887_12809082543,"['Jalan Cipedes Selatan', 'Jalan Sukagalih']",tertiary,-6.892476012399185,107.59299027223936
29378887_12809082543,"['Jalan Cipedes Selatan', 'Jalan Sukagalih']",tertiary,-6.892534680544762,107.59343857151592
29378887_12809082543,"['Jalan Cipedes Selatan', 'Jalan Sukagalih']",tertiary,-6.8925326903748045,107.59388837517146
29378887_12809082543,"['Jalan Cipedes Selatan', 'Jalan Sukagalih']",tertiary,-6.892409234457797,107.59431893308489
29378887_12809082543,"['Jalan Cipedes Selatan', 'Jalan Sukagalih']",tertiary,-6.892365450386905,107.5947688478802
29378887_12809082543,"['Jalan Cipedes Selatan', 'Jalan Sukagalih']",tertiary,-6.892676137663853,107.5949842118497
29378887_12809082543,"['Jalan Cipedes Selatan', 'Jalan Sukagalih']",tertiary,-6.89285021340916,107.59535884468059
29378887_12809082543,"['Jalan Cipedes Selatan', 'Jalan Sukagalih']",tertiary,-6.892882639393324,107.59580976948497
29378887_12809082543,"['Jalan Cipedes Selatan', 'Jalan Sukagalih']",tertiary,-6.892932094317974,107.59625850732512
29378887_12809082543,"['Jalan Cipedes Selatan', 'Jalan Sukagalih']",tertiary,-6.892980243874851,107.59670805884939
29379226_29357929,Jalan Jurang,secondary,-6.890064499999999,107.5998881
29379226_29357929,Jalan Jurang,secondary,-6.889642900111271,107.60005071792857
29379226_29357929,Jalan Jurang,secondary,-6.88922130350409,107.60021334408616
29379226_29357929,Jalan Jurang,secondary,-6.888799729206584,107.60037602785484
29379226_29357929,Jalan Jurang,secondary,-6.888365386801433,107.60049251052038
29379226_29357929,Jalan Jurang,secondary,-6.887915070924395,107.60052708480025
29379226_29357929,Jalan Jurang,secondary,-6.887464054122815,107.6005542885811
29379226_29357929,Jalan Jurang,secondary,-6.887013038811931,107.60057684377982
29379226_29357929,Jalan Jurang,secondary,-6.8865625946397655,107.60061192232418
29379226_29357929,Jalan Jurang,secondary,-6.886112279970555,107.60064778249134
29379226_29357929,Jalan Jurang,secondary,-6.8856751834741265,107.60074204161339
29379226_29357929,Jalan Jurang,secondary,-6.8852598814063946,107.60091933306049
29379226_29357929,Jalan Jurang,secondary,-6.884855085602341,107.60112020055223
29379226_11345662513,Jalan Sukamaju,secondary,-6.890064499999999,107.5998881
29379226_11345662513,Jalan Sukamaju,secondary,-6.889900716396648,107.59946672656947
29379226_11345662513,Jalan Sukamaju,secondary,-6.889717126998898,107.59905409296452
29379226_11345662513,Jalan Sukamaju,secondary,-6.889484969185289,107.59866649650996
29379226_11345662513,Jalan Sukamaju,secondary,-6.889225546805694,107.59829723596137
29379226_11345662513,Jalan Sukamaju,secondary,-6.888932257507889,107.59795330688355
29379226_11345662513,Jalan Sukamaju,secondary,-6.888638917064619,107.59760942072243
29379226_3249461526,Jalan Sederhana,secondary,-6.890064499999999,107.5998881
29379226_3249461526,Jalan Sederhana,secondary,-6.890488466752862,107.59973176437761
29379229_3249461526,Jalan Sederhana,secondary,-6.8940629,107.5987172
29379229_3249461526,Jalan Sederhana,secondary,-6.893631938884966,107.59885304614731
29379229_3249461526,Jalan Sederhana,secondary,-6.893201215398344,107.59898964413762
29379229_3249461526,Jalan Sederhana,secondary,-6.892763572965089,107.59910063817225
29379229_3249461526,Jalan Sederhana,secondary,-6.892322230948077,107.59919748709972
29379229_3249461526,Jalan Sederhana,secondary,-6.8918829700460815,107.59930312750402
29379229_3249461526,Jalan Sederhana,secondary,-6.891446710276212,107.59942082611559
29379229_3249461526,Jalan Sederhana,secondary,-6.891012485632606,107.5995450931286
29379229_12809151235,Jalan Makmur,secondary,-6.8940629,107.5987172
29379229_12809151235,Jalan Makmur,secondary,-6.894244917451653,107.59913101077908
29379229_12809151235,Jalan Makmur,secondary,-6.8944287355201626,107.59954403139524
29379229_12809151235,Jalan Makmur,secondary,-6.894620423795704,107.59995332933886
29379229_12809151235,Jalan Makmur,secondary,-6.894822705645469,107.6003576164674
29379229_12809151235,Jalan Makmur,secondary,-6.895086647758245,107.60072233825898
29379231_29379229,Jalan Sederhana,secondary,-6.895933700000001,107.5982533
29379231_29379229,Jalan Sederhana,secondary,-6.89549208091662,107.59834891711063
29379231_29379229,Jalan Sederhana,secondary,-6.895051231286715,107.59844768553941
29379231_29379229,Jalan Sederhana,secondary,-6.894615300239189,107.5985665991701
29379231_29379229,Jalan Sederhana,secondary,-6.894179352695026,107.59868545198718
29379231_29379232,Jalan Sederhana,secondary,-6.895933700000001,107.5982533
29379231_29379232,Jalan Sederhana,secondary,-6.896236778884128,107.59791797100496
29379232_29379447,,secondary,-6.896294599999994,107.597854
29379232_29379447,,secondary,-6.8961707306849025,107.59741919308202
29379232_7983673000,Jalan Sederhana,secondary,-6.896294599999994,107.597854
29379232_7983673000,Jalan Sederhana,secondary,-6.896609190276627,107.59752946505276
29379232_29379231,Jalan Sederhana,secondary,-6.896294599999994,107.597854
29379232_29379231,Jalan Sederhana,secondary,-6.8959915186877145,107.59818932686836
29379393_29379231,Jalan Profesor Christiaan Eijkman,secondary,-6.8959681,107.6008463
29379393_29379231,Jalan Profesor Christiaan Eijkman,secondary,-6.896188777343312,107.60045386152778
29379393_29379231,Jalan Profesor Christiaan Eijkman,secondary,-6.896268458862125,107.60001516585872
29379393_29379231,Jalan Profesor Christiaan Eijkman,secondary,-6.896195129603106,107.5995693897231
29379393_29379231,Jalan Profesor Christiaan Eijkman,secondary,-6.896113894204553,107.59912463661519
29379393_29379231,Jalan Profesor Christiaan Eijkman,secondary,-6.896027239626569,107.59868092260125
29379447_12809082543,Jalan Sukajadi,primary,-6.896123100000001,107.597252
29379447_12809082543,Jalan Sukajadi,primary,-6.895672103590672,107.59722446795456
29379447_12809082543,Jalan Sukajadi,primary,-6.895221352055005,107.59719311648624
29379447_12809082543,Jalan Sukajadi,primary,-6.894770848113587,107.59715844477499
29379447_12809082543,Jalan Sukajadi,primary,-6.894320387271477,107.59712317383382
29379447_12809082543,Jalan Sukajadi,primary,-6.893869651206688,107.59709174233471
29379447_12809082543,Jalan Sukajadi,primary,-6.89341862003818,107.59706471280134
29379476_29379393,Jalan Profesor Christiaan Eijkman,secondary,-6.895714100000006,107.6014463
29379476_29379393,Jalan Profesor Christiaan Eijkman,secondary,-6.895867291036631,107.60102329288077
29379476_1900221414,Jalan Profesor Christiaan Eijkman,secondary,-6.895714100000006,107.6014463
29379476_1900221414,Jalan Profesor Christiaan Eijkman,secondary,-6.895751628351354,107.60189505064629
29379583_12637511228,Jalan Cemara,tertiary,-6.884180600000007,107.5969394
29379583_29379585,Jalan Cemara,tertiary,-6.884180600000007,107.5969394
29379585_29379592,Jalan Karang Tineung,tertiary,-6.884206500000003,107.5965291
29379585_29356960,Jalan Sukajadi,primary,-6.884206500000003,107.5965291
29379592_29356961,Jalan Karang Tineung,tertiary,-6.884197299999994,107.5961344
29379986_9336983410,Jalan Karangsari,tertiary,-6.880874699999995,107.5973545
29379986_9336983410,Jalan Karangsari,tertiary,-6.880941198823455,107.59780077486859
29379986_9336983410,Jalan Karangsari,tertiary,-6.881032151360717,107.59824363455138
29380398_6425545180,Jalan Raya Cijerah,secondary,-6.932271900000006,107.5645831
29380398_6425545180,Jalan Raya Cijerah,secondary,-6.932684194499367,107.5647681159659
29380398_6425545180,Jalan Raya Cijerah,secondary,-6.933089410546807,107.56496813316593
29380398_6425545180,Jalan Raya Cijerah,secondary,-6.933522430942328,107.56504293119731
29380398_6425545180,Jalan Raya Cijerah,secondary,-6.933958520630075,107.56492454885853
29380398_6425545180,Jalan Raya Cijerah,secondary,-6.934394610361149,107.56480616643844
29380398_6425545180,Jalan Raya Cijerah,secondary,-6.934832525564699,107.56469478819918
29380398_6425545180,Jalan Raya Cijerah,secondary,-6.935266740416788,107.5645697325952
29380398_6425545180,Jalan Raya Cijerah,secondary,-6.935700815174253,107.56444415205559
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.932271900000006,107.5645831
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.932625124427124,107.56432733854543
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.9328190509328165,107.56401148331601
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.932527444435075,107.56367155168662
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.932331997318932,107.56326417503139
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.9322030920340385,107.56283111273434
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.932106077438698,107.5623898854786
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.932030293677545,107.5619441152523
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.93185544482383,107.56152804527702
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.931670372082245,107.56111567602039
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.931503104454643,107.56069562771188
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.931346249365744,107.56027157144868
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.931203365986714,107.5598428612737
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.931020015041693,107.55943022834914
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.93075150236781,107.55906727368207
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.930460708119472,107.5587222268599
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.930197242745965,107.55835501979622
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.929904731303278,107.55801132408985
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.92963378199409,107.55765225437477
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.92941810876159,107.55725495462148
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.9292092629983735,107.55685410689907
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.928989845788471,107.55645908442763
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.928741562621895,107.55608185319117
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.928498150603232,107.55570117942239
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.928256299581408,107.55531934988554
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.928031021249598,107.55492739625628
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.927814072299702,107.5545307731588
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.927598393238504,107.55413343470717
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.927380345791817,107.5537374006431
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.927159261969508,107.55334305156462
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.926940400371648,107.55294746942403
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.926722817884899,107.55255117175079
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.9265210614999315,107.55214694546567
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.926329738572153,107.55173778918653
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.92607060295751,107.55136788268683
29380398_3110266609,"['Jalan Gempol', 'Jalan Gempol Sari']",tertiary,-6.925794400854191,107.55101006643491
29380398_1387999367,Jalan Raya Cijerah,secondary,-6.932271900000006,107.5645831
29380398_1387999367,Jalan Raya Cijerah,secondary,-6.93183330977842,107.56448513803342
29380398_1387999367,Jalan Raya Cijerah,secondary,-6.931407729573536,107.5646284539201
29380398_1387999367,Jalan Raya Cijerah,secondary,-6.930993516801787,107.56480909362043
29380398_1387999367,Jalan Raya Cijerah,secondary,-6.930570628639091,107.5649679948394
29380398_1387999367,Jalan Raya Cijerah,secondary,-6.930141989995065,107.56511105533818
29380398_1387999367,Jalan Raya Cijerah,secondary,-6.929708521605916,107.5652386810765
29380398_1387999367,Jalan Raya Cijerah,secondary,-6.929275977997147,107.56536943833908
29380398_1387999367,Jalan Raya Cijerah,secondary,-6.928843153480533,107.56549926183767
29380398_1387999367,Jalan Raya Cijerah,secondary,-6.928410091994646,107.56562829544148
29380403_3252892639,Jalan Raya Cijerah,secondary,-6.927185000000009,107.5656266
29380403_3252892639,Jalan Raya Cijerah,secondary,-6.92674507631293,107.56569174726083
29380403_1387999367,Jalan Raya Cijerah,secondary,-6.927185000000009,107.5656266
29380403_1387999367,Jalan Raya Cijerah,secondary,-6.927632787276034,107.56568709802698
29380403_1387999367,Jalan Raya Cijerah,secondary,-6.928081016865729,107.56571957150338
29380518_3252892639,Jalan Bojong Raya,tertiary,-6.927932699999993,107.5740256
29380518_3252892639,Jalan Bojong Raya,tertiary,-6.927786622810596,107.57359771404961
29380518_3252892639,Jalan Bojong Raya,tertiary,-6.9277281973284195,107.57315426135632
29380518_3252892639,Jalan Bojong Raya,tertiary,-6.927735830645791,107.57270217322653
29380518_3252892639,Jalan Bojong Raya,tertiary,-6.927745278855522,107.57225010451893
29380518_3252892639,Jalan Bojong Raya,tertiary,-6.927752931358517,107.57179801068015
29380518_3252892639,Jalan Bojong Raya,tertiary,-6.927752656215684,107.57134586744992
29380518_3252892639,Jalan Bojong Raya,tertiary,-6.927749271973079,107.57089371207663
29380518_3252892639,Jalan Bojong Raya,tertiary,-6.927751561496344,107.57044163040462
29380518_3252892639,Jalan Bojong Raya,tertiary,-6.927750356381888,107.5699894636379
29380518_3252892639,Jalan Bojong Raya,tertiary,-6.927709358479885,107.56953982549899
29380518_3252892639,Jalan Bojong Raya,tertiary,-6.927630873620193,107.56909453025742
29380518_3252892639,Jalan Bojong Raya,tertiary,-6.92755385771251,107.56864901787449
29380518_3252892639,Jalan Bojong Raya,tertiary,-6.927473343651743,107.56820425192087
29380518_3252892639,Jalan Bojong Raya,tertiary,-6.92738674967078,107.56776046420671
29380518_3252892639,Jalan Bojong Raya,tertiary,-6.927281158558443,107.56732133134682
29380518_3252892639,Jalan Bojong Raya,tertiary,-6.927117922296835,107.56690003723588
29380518_3252892639,Jalan Bojong Raya,tertiary,-6.926955817497316,107.56647800966887
29380518_3252892639,Jalan Bojong Raya,tertiary,-6.926797665582984,107.56605444225985
29380518_3445438782,Jalan Holis,tertiary,-6.927932699999993,107.5740256
29380518_3445438782,Jalan Holis,tertiary,-6.928361465017933,107.57388302164414
29380518_3445438782,Jalan Holis,tertiary,-6.928783757424163,107.57372235658426
29380518_3445438782,Jalan Holis,tertiary,-6.929201119133792,107.57354915067094
29380518_3445438782,Jalan Holis,tertiary,-6.9296099568107214,107.57335664035807
29380518_3445438782,Jalan Holis,tertiary,-6.930010278651829,107.57314720659409
29380518_3445438782,Jalan Holis,tertiary,-6.93040524222093,107.57292758715289
29380518_3445438782,Jalan Holis,tertiary,-6.930808567524609,107.57272542081641
29380518_3445438782,Jalan Holis,tertiary,-6.931253614901939,107.57265572689616
29380518_3445438782,Jalan Holis,tertiary,-6.931700946480662,107.57259659489245
29380518_3445438782,Jalan Holis,tertiary,-6.932081015507324,107.57236949005193
29380518_3445438782,Jalan Holis,tertiary,-6.932437788499284,107.57209536781541
29380518_9532363495,Jalan Holis,tertiary,-6.927932699999993,107.5740256
29380518_9532363495,Jalan Holis,tertiary,-6.927508249334948,107.57418050129613
29380518_9532363495,Jalan Holis,tertiary,-6.927092218760624,107.5743569315531
29380518_9532363495,Jalan Holis,tertiary,-6.926676097760544,107.57453306205872
29380518_9532363495,Jalan Holis,tertiary,-6.926244866613216,107.57466739628609
29380518_9532363495,Jalan Holis,tertiary,-6.925802796083142,107.57476020684184
29380518_9532363495,Jalan Holis,tertiary,-6.925358274750744,107.57484103688287
29380518_9532363495,Jalan Holis,tertiary,-6.924911563960302,107.57490358228515
29427097_11138680825,Jalan Surapati,trunk,-6.899045200000007,107.6164572
29427097_11138680825,Jalan Surapati,trunk,-6.899114827817596,107.6169039240046
29427097_11138680825,Jalan Surapati,trunk,-6.899184455166763,107.61735064798592
29427097_11138680825,Jalan Surapati,trunk,-6.899250204159148,107.61779779939549
29427097_11138680825,Jalan Surapati,trunk,-6.8992606092542985,107.6182495202987
29427097_11138680825,Jalan Surapati,trunk,-6.899244627307412,107.61870134129494
29427097_11138680825,Jalan Surapati,trunk,-6.899233607577251,107.61915313659868
29427236_1660260881,Jalan Aria Jipang,tertiary,-6.899412900000004,107.6162456
29427236_1660260881,Jalan Aria Jipang,tertiary,-6.899153075729968,107.61597280464107
29427236_29427263,Jalan Aria Jipang,tertiary,-6.899412900000004,107.6162456
29427236_29427263,Jalan Aria Jipang,tertiary,-6.8997067028923516,107.61590291253783
29427236_29427263,Jalan Aria Jipang,tertiary,-6.900021535531015,107.61557908406733
29427236_29427263,Jalan Aria Jipang,tertiary,-6.900360725364733,107.61528111162103
29427263_5356356915,Jalan Diponegoro,primary,-6.900633399999996,107.6150711
29427263_5356356915,Jalan Diponegoro,primary,-6.900926806446389,107.61541493014622
29427263_29427236,Jalan Aria Jipang,tertiary,-6.900633399999996,107.6150711
29427263_29427236,Jalan Aria Jipang,tertiary,-6.900275346146505,107.6153468699034
29427263_29427236,Jalan Aria Jipang,tertiary,-6.899942754752281,107.61565262824666
29427263_29427236,Jalan Aria Jipang,tertiary,-6.89963616412818,107.61598440501193
29427263_1849525906,Jalan Diponegoro,primary,-6.900633399999996,107.6150711
29427263_1849525906,Jalan Diponegoro,primary,-6.9006245878032475,107.61462007630882
29427263_1849525906,Jalan Diponegoro,primary,-6.900592328792887,107.61416981675934
29427263_1849525906,Jalan Diponegoro,primary,-6.900514958442859,107.6137246352284
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.898511800000004,107.607545
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.898318977978727,107.60795286079292
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.8981613541454,107.60837568651982
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.898083608411764,107.60882038332277
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.898075451880576,107.60927146140725
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.898141750338085,107.60971811883152
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.898279045607556,107.61014774229594
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.898455084370546,107.61056414163693
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.898631122652652,107.61098054117372
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.8987905927233815,107.61140333087964
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.898883910720828,107.61184493608248
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.898930143869194,107.6122946252224
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.898951037146647,107.61274612561884
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.898952699759026,107.61319824201378
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.8989521933543,107.61365036736252
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.898951686520778,107.61410249254874
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.898951179258447,107.61455461757238
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.898952709033892,107.61500673761842
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.898966851494452,107.61545841889465
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.899000683302907,107.61590923865766
29427961_29427097,Jalan Layang Professor Mochtar Kusumaatmadja,trunk,-6.899038676292957,107.61635969411617
29427961_6352261923,,trunk_link,-6.898511800000004,107.607545
29427961_6352261923,,trunk_link,-6.898246631693167,107.60790824787809
29427961_6352261923,,trunk_link,-6.898085042768398,107.60832904091477
29427961_6352261923,,trunk_link,-6.897992908725538,107.60877089940949
29427961_6352261923,,trunk_link,-6.897987913298726,107.60922172285441
29434768_11347520099,Jalan Sancang,tertiary,-6.931380200000003,107.6192569
29434768_11347520099,Jalan Sancang,tertiary,-6.930950347049621,107.61939620268275
29434768_11347520099,Jalan Sancang,tertiary,-6.9305204856472615,107.61953547897716
29434768_11347520099,Jalan Sancang,tertiary,-6.930090621854091,107.61967474761549
29434768_12806537959,Jalan Kyai Haji Ahmad Dahlan,secondary,-6.931380200000003,107.6192569
29434768_12806537959,Jalan Kyai Haji Ahmad Dahlan,secondary,-6.9314344930341925,107.61970511863527
29434768_12806537959,Jalan Kyai Haji Ahmad Dahlan,secondary,-6.931582564439232,107.62012979827365
29434768_12806537959,Jalan Kyai Haji Ahmad Dahlan,secondary,-6.931834138303158,107.62050396910142
29434768_12806537959,Jalan Kyai Haji Ahmad Dahlan,secondary,-6.932096190002171,107.62087228785245
29434768_12806537959,Jalan Kyai Haji Ahmad Dahlan,secondary,-6.932354245623891,107.62124344200257
29434768_12806537959,Jalan Kyai Haji Ahmad Dahlan,secondary,-6.932612300800702,107.62161459650102
29434769_12986852699,Jalan Lodaya,tertiary,-6.9298046000000015,107.6198226
29434769_12986852699,Jalan Lodaya,tertiary,-6.9299919876819365,107.6202340339159
29434769_12986852699,Jalan Lodaya,tertiary,-6.930182209037564,107.6206441632393
29434769_12986852699,Jalan Lodaya,tertiary,-6.930372507760894,107.62105425692856
29434769_12986852699,Jalan Lodaya,tertiary,-6.930551358957916,107.62146946955663
29434769_12986852699,Jalan Lodaya,tertiary,-6.930730576873967,107.62188452671147
29434769_12986852699,Jalan Lodaya,tertiary,-6.930914701732995,107.62229743320344
29434769_11347520099,Jalan Lodaya,tertiary,-6.9298046000000015,107.6198226
29434775_6470065671,Jalan Burangrang,tertiary,-6.928055900000002,107.6194542
29434775_6470065668,Jalan Sadakeling,tertiary,-6.928055900000002,107.6194542
29434775_6470065668,Jalan Sadakeling,tertiary,-6.928125472558671,107.61900789559768
29434777_30602861,Jalan Sadakeling,tertiary,-6.929153800000003,107.6171381
29434777_30602861,Jalan Sadakeling,tertiary,-6.928947151292877,107.61673600807207
29434777_3110090805,Jalan Sadakeling,tertiary,-6.929153800000003,107.6171381
29434777_3110090805,Jalan Sadakeling,tertiary,-6.929597197448483,107.6170558825295
29434777_3110090805,Jalan Sadakeling,tertiary,-6.9300480917214164,107.61705695834587
29489136_11380591251,Jalan Dewi Sartika,tertiary,-6.931687700000003,107.6054273
29489136_11380591251,Jalan Dewi Sartika,tertiary,-6.931239936074243,107.60548786591464
29489136_11380591251,Jalan Dewi Sartika,tertiary,-6.9307907195552625,107.60553553535138
29489136_11380591251,Jalan Dewi Sartika,tertiary,-6.930340251323284,107.60557050808363
29489136_11380591251,Jalan Dewi Sartika,tertiary,-6.9298890972386324,107.6055947604515
29489136_11380591251,Jalan Dewi Sartika,tertiary,-6.929438942880857,107.60563306761674
29489136_11380591251,Jalan Dewi Sartika,tertiary,-6.928989216432723,107.60567643560772
29489136_11380591251,Jalan Dewi Sartika,tertiary,-6.928541374975051,107.60573636084517
29489136_11380591251,Jalan Dewi Sartika,tertiary,-6.928093894670451,107.60579868874463
29489136_11380591251,Jalan Dewi Sartika,tertiary,-6.927643386768608,107.60583216928676
29489136_1014722585,Jalan Ibu Inggit Ganarsih,secondary,-6.931687700000003,107.6054273
29489136_1014722585,Jalan Ibu Inggit Ganarsih,secondary,-6.93174667543442,107.60587559146053
29489136_1014722585,Jalan Ibu Inggit Ganarsih,secondary,-6.931806554715791,107.60632376199362
29489136_11739021643,Jalan Ibu Inggit Ganarsih,secondary,-6.931687700000003,107.6054273
29489136_11739021643,Jalan Ibu Inggit Ganarsih,secondary,-6.931629179865925,107.60497894868612
29489136_11739021643,Jalan Ibu Inggit Ganarsih,secondary,-6.931570676646449,107.60453059505619
29489136_11739021643,Jalan Ibu Inggit Ganarsih,secondary,-6.931514413966917,107.60408198219814
29489136_11739021643,Jalan Ibu Inggit Ganarsih,secondary,-6.931458366144069,107.60363334263062
29489138_1014722585,Jalan Ibu Inggit Ganarsih,secondary,-6.932429099999998,107.6114263
29489138_1014722585,Jalan Ibu Inggit Ganarsih,secondary,-6.93242042831804,107.61097730737188
29489138_1014722585,Jalan Ibu Inggit Ganarsih,secondary,-6.932369402227014,107.61052807114642
29489138_1014722585,Jalan Ibu Inggit Ganarsih,secondary,-6.9323118062453934,107.61007960119376
29489138_1014722585,Jalan Ibu Inggit Ganarsih,secondary,-6.9322522026312505,107.60963139421537
29489138_1014722585,Jalan Ibu Inggit Ganarsih,secondary,-6.9321925134314615,107.60918319825491
